customerID,gender,SeniorCitizen,Partner,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaymentMethod,MonthlyCharges,TotalCharges,Churn,State
2929-ERCFZ,Female,No,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Electronic check,94.2$,777.3,Churned,"New York, USA"
7548-SEPYI,Female,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Electronic check,96.25$,512.45,Churned,"Texas, USA"
8835-VSDSE,Female,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Electronic check,70.7$,141.45,Churned,"Texas, USA"
6619-RPLQZ,Female,No,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.85$,892.15,Stayed,"Texas, USA"
3275-RHRNE,Male,No,Yes,28,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),60.0$,1682.05,Stayed,"Florida, USA"
3503-TYDAY,Female,No,Yes,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Electronic check,80.45$,3398.9,Stayed,"California, USA"
6901-GOGZG,Male,No,No,60,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Electronic check,84.95$,4984.85,Stayed,"California, USA"
1623-NLDOT,Female,No,Yes,42,No,No phone service,DSL,No,Yes,No,Yes,No,No,Mailed check,33.55$,1445.3,Churned,"California, USA"
7021-XSNYE,Male,No,Yes,7,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Credit card (automatic),49.65$,305.55,Stayed,"New York, USA"
9621-OUPYD,Female,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),20.2$,507.9,Stayed,"Texas, USA"
9898-KZQDZ,Female,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Credit card (automatic),94.55$,3640.45,Churned,"New York, USA"
8982-NHAVY,Male,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Bank transfer (automatic),100.5$,2673.45,Stayed,"New York, USA"
4307-KWMXE,Male,No,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Electronic check,35.75$,389.8,Stayed,"California, USA"
0141-YEAYS,Female,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Bank transfer (automatic),86.45$,2401.05,Stayed,"Texas, USA"
2450-ZKEED,Female,No,No,11,Yes,No,DSL,No,No,Yes,Yes,No,No,Bank transfer (automatic),53.8$,651.55,Stayed,"Florida, USA"
3694-DELSO,Male,No,Yes,4,No,No phone service,DSL,Yes,No,No,No,Yes,No,Credit card (automatic),38.55$,156.1,Stayed,"New York, USA"
3893-JRNFS,Male,No,No,68,No,No phone service,DSL,No,No,Yes,No,No,Yes,Bank transfer (automatic),39.9$,2796.35,Stayed,"Florida, USA"
9603-OAIHC,Male,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Electronic check,70.05$,70.05,Stayed,"New York, USA"
1133-KXCGE,Female,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.1$,407.05,Stayed,"Florida, USA"
5236-PERKL,Female,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),112.95$,6465.0,Churned,"Florida, USA"
0142-GVYSN,Male,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Electronic check,20.3$,511.25,Stayed,"California, USA"
1049-FYSYG,Female,No,Yes,17,No,No phone service,DSL,No,Yes,Yes,No,No,No,Credit card (automatic),35.65$,646.05,Stayed,"California, USA"
7854-FOKSF,Male,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Electronic check,35.9$,35.9,Churned,"Texas, USA"
2519-FAKOD,Male,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Bank transfer (automatic),99.25$,3777.15,Churned,"California, USA"
8406-LNMHF,Male,Yes,Yes,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Credit card (automatic),82.95$,4903.15,Stayed,"Florida, USA"
1821-BUCWY,Male,No,No,30,Yes,No,DSL,Yes,No,Yes,No,No,No,Mailed check,55.65$,1653.85,Stayed,"Texas, USA"
8263-JQAIK,Male,Yes,No,2,No,No phone service,DSL,No,No,No,No,No,No,Mailed check,24.45$,47.5,Churned,"Texas, USA"
0023-UYUPN,Female,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Electronic check,25.2$,1306.3,Stayed,"New York, USA"
8314-DPQHL,Male,No,No,9,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Mailed check,50.8$,463.6,Stayed,"Florida, USA"
1465-WCZVT,Female,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,19.65$,60.65,Stayed,"Florida, USA"
9481-SFCQY,Female,No,No,14,Yes,No,DSL,No,No,Yes,No,Yes,No,Credit card (automatic),59.8$,824.85,Stayed,"New York, USA"
6360-SVNWV,Female,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,No,Credit card (automatic),73.55$,2094.65,Stayed,"New York, USA"
0567-GGCAC,Female,No,No,7,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Electronic check,61.4$,438.9,Stayed,"New York, USA"
7089-IVVAZ,Female,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Bank transfer (automatic),103.35$,847.3,Churned,"New York, USA"
8884-MRNSU,Male,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),19.9$,329.75,Stayed,"New York, USA"
2171-UDMFD,Male,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),19.45$,674.55,Stayed,"Texas, USA"
9050-IKDZA,Female,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Mailed check,81.5$,162.55,Stayed,"Texas, USA"
2205-YMZZJ,Male,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Electronic check,84.8$,546.95,Churned,"Texas, USA"
9802-CAQUT,Female,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),109.55$,7887.25,Stayed,"Florida, USA"
1254-IZEYF,Female,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Electronic check,99.95$,3186.65,Churned,"Florida, USA"
0187-WZNAB,Female,No,Yes,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Mailed check,74.4$,1972.35,Stayed,"Texas, USA"
9492-TOKRI,Female,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Credit card (automatic),90.0$,1527.35,Churned,"Florida, USA"
1475-VWVDO,Male,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Electronic check,74.9$,490.55,Stayed,"Texas, USA"
9221-OTIVJ,Female,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Electronic check,104.85$,1531.4,Churned,"Florida, USA"
1357-MVDOZ,Male,No,Yes,11,Yes,No,DSL,No,No,Yes,No,Yes,No,Bank transfer (automatic),59.65$,683.25,Stayed,"Florida, USA"
7602-MVRMB,Female,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),110.45$,8058.85,Stayed,"California, USA"
3325-FUYCG,Male,No,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Electronic check,106.1$,2847.4,Churned,"New York, USA"
5908-QMGOE,Male,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Credit card (automatic),74.2$,1133.9,Churned,"California, USA"
1197-BVMVG,Female,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Electronic check,74.45$,294.45,Stayed,"Florida, USA"
5406-KGRMX,Female,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Electronic check,24.55$,1719.15,Stayed,"New York, USA"
8481-YYXWG,Female,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Electronic check,89.35$,461.7,Churned,"Texas, USA"
5968-HYJRZ,Male,No,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,24.55$,1160.45,Stayed,"New York, USA"
5198-EFNBM,Male,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Electronic check,90.65$,5199.8,Stayed,"California, USA"
7516-GMHUV,Male,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Credit card (automatic),105.05$,5163.3,Stayed,"New York, USA"
7140-ADSMJ,Male,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),20.45$,162.3,Stayed,"Texas, USA"
2230-XTUWL,Female,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,19.55$,883.35,Stayed,"New York, USA"
7706-YLMQA,Female,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),19.7$,1341.5,Stayed,"New York, USA"
2585-KTFRE,Male,No,No,1,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Bank transfer (automatic),70.45$,70.45,Stayed,"New York, USA"
7994-UYIVZ,Male,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Bank transfer (automatic),85.65$,659.45,Stayed,"California, USA"
2609-IAICY,Female,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Electronic check,77.15$,77.15,Churned,"New York, USA"
1740-CSDJP,Male,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Bank transfer (automatic),35.25$,35.25,Churned,"California, USA"
7717-BICXI,Male,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.55$,1205.05,Stayed,"Texas, USA"
6559-RAKOZ,Male,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Electronic check,97.95$,4917.9,Stayed,"Texas, USA"
2636-OHFMN,Male,No,Yes,4,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Electronic check,48.55$,201.0,Churned,"Florida, USA"
4716-MRVEN,Female,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.0$,599.3,Stayed,"Texas, USA"
2143-LJULT,Female,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),25.25$,1733.15,Stayed,"Texas, USA"
1323-OOEPC,Female,No,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Credit card (automatic),98.4$,5149.5,Churned,"California, USA"
3200-MNQTF,Male,No,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Credit card (automatic),70.9$,4677.1,Stayed,"New York, USA"
6164-HXUGH,Female,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,19.85$,119.3,Stayed,"California, USA"
5630-IXDXV,Female,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Electronic check,106.35$,4849.1,Stayed,"Florida, USA"
0320-DWVTU,Female,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Mailed check,99.5$,5424.25,Stayed,"California, USA"
9135-MGVPY,Male,No,Yes,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Mailed check,84.7$,5878.9,Stayed,"New York, USA"
1212-GLHMD,Male,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Mailed check,86.05$,244.85,Stayed,"Texas, USA"
7878-JGDKK,Male,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Mailed check,44.55$,220.75,Stayed,"New York, USA"
1088-AUUZZ,Male,No,Yes,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Credit card (automatic),75.85$,4261.2,Stayed,"California, USA"
0397-GZBBC,Male,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Bank transfer (automatic),93.85$,5574.75,Churned,"California, USA"
6614-YWYSC,Male,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),25.0$,1501.75,Stayed,"Texas, USA"
9588-OZDMQ,Female,No,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Electronic check,45.0$,89.75,Stayed,"California, USA"
7641-EUYET,Male,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Electronic check,100.7$,4541.2,Churned,"Florida, USA"
6476-EPYZR,Male,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.5$,255.5,Stayed,"New York, USA"
9921-ZVRHG,Female,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Electronic check,80.45$,1072.0,Churned,"New York, USA"
1174-FGIFN,Female,No,Yes,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Electronic check,90.45$,2509.25,Stayed,"Texas, USA"
6620-HVDUJ,Male,No,No,24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Bank transfer (automatic),60.45$,1440.75,Stayed,"New York, USA"
4701-MLJPN,Male,No,No,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Electronic check,55.25$,1715.65,Churned,"New York, USA"
1032-MAELW,Female,No,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Electronic check,78.45$,5333.35,Stayed,"New York, USA"
7641-TQFHN,Male,No,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Mailed check,100.55$,3895.35,Stayed,"Texas, USA"
1552-TKMXS,Female,No,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),20.35$,869.9,Stayed,"New York, USA"
9206-GVPEQ,Male,No,Yes,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Electronic check,54.45$,706.85,Churned,"California, USA"
8622-ZLFKO,Female,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Electronic check,90.75$,512.25,Stayed,"Florida, USA"
1596-BBVTG,Male,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Credit card (automatic),75.35$,2636.05,Churned,"Texas, USA"
6188-UXBBR,Female,No,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),20.25$,814.75,Stayed,"Florida, USA"
2333-KWEWW,Male,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),20.05$,388.6,Stayed,"California, USA"
5702-SKUOB,Female,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,19.6$,93.45,Stayed,"New York, USA"
1134-YWTYF,Male,No,Yes,27,Yes,No,DSL,No,Yes,No,Yes,No,No,Electronic check,53.8$,1389.85,Stayed,"Texas, USA"
6061-GWWAV,Male,No,No,41,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Mailed check,70.2$,2894.55,Stayed,"Texas, USA"
0679-TDGAK,Male,No,Yes,50,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Electronic check,75.5$,4025.6,Stayed,"Texas, USA"
6585-WCEWR,Male,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Electronic check,20.35$,1354.4,Stayed,"Texas, USA"
9067-YGSCA,Female,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),26.05$,1856.4,Stayed,"New York, USA"
9067-SQTNS,Male,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),20.6$,926.0,Stayed,"Texas, USA"
8433-WXGNA,Male,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Electronic check,75.7$,189.2,Churned,"New York, USA"
1776-SPBWV,Female,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),20.1$,682.1,Stayed,"Texas, USA"
8735-SDUFN,Female,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),24.3$,1778.7,Stayed,"New York, USA"
9668-PUGNU,Male,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Electronic check,24.5$,1816.2,Stayed,"Texas, USA"
9405-GPBBG,Female,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),110.5$,7069.25,Stayed,"New York, USA"
1926-QUZNN,Female,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),25.25$,1841.2,Stayed,"Florida, USA"
3707-GNWHM,Male,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mailed check,74.25$,74.25,Churned,"California, USA"
7016-NVRIC,Male,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),90.1$,2656.7,Stayed,"California, USA"
5829-NVSQN,Female,No,Yes,23,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Bank transfer (automatic),68.75$,1689.45,Stayed,"New York, USA"
9565-AXSMR,Male,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,19.2$,1054.75,Stayed,"California, USA"
8922-LIEGH,Female,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Electronic check,89.7$,2187.55,Churned,"Florida, USA"
8869-LIHMK,Female,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),115.1$,7334.05,Stayed,"California, USA"
8245-UMPYT,Female,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Electronic check,96.4$,1581.2,Churned,"Texas, USA"
5186-SAMNZ,Male,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Bank transfer (automatic),69.5$,69.5,Churned,"New York, USA"
0447-RXSGD,Male,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Bank transfer (automatic),99.65$,2404.85,Stayed,"California, USA"
4927-WWOOZ,Male,No,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Electronic check,91.45$,171.45,Stayed,"Texas, USA"
5788-YPOEG,Female,No,Yes,34,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Mailed check,84.75$,2839.45,Stayed,"Florida, USA"
5373-SFODM,Male,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Credit card (automatic),85.25$,3132.75,Churned,"Texas, USA"
0661-KBKPA,Male,No,Yes,53,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Mailed check,78.75$,3942.45,Stayed,"California, USA"
9081-WWXKP,Female,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),20.25$,873.4,Stayed,"New York, USA"
0784-ZQJZX,Male,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),19.9$,1529.65,Stayed,"Florida, USA"
3133-PZNSR,Male,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Credit card (automatic),97.75$,6991.6,Stayed,"Florida, USA"
5766-ZJYBB,Male,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,19.4$,19.4,Churned,"Florida, USA"
8931-GJJIQ,Female,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Electronic check,83.3$,803.3,Churned,"Florida, USA"
4277-PVRAN,Female,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Bank transfer (automatic),80.1$,679.3,Churned,"New York, USA"
0022-TCJCI,Male,Yes,No,45,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Credit card (automatic),62.7$,2791.5,Churned,"California, USA"
0722-SVSFK,Female,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Electronic check,100.4$,715.0,Stayed,"California, USA"
3612-YVGSJ,Female,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),24.45$,1681.6,Stayed,"California, USA"
9825-YCXWZ,Female,Yes,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),101.1$,4016.2,Stayed,"New York, USA"
5397-NSKQG,Male,No,Yes,67,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Credit card (automatic),50.9$,3281.65,Stayed,"Texas, USA"
8565-HBFNN,Male,No,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Credit card (automatic),107.2$,7317.1,Stayed,"New York, USA"
2000-DHJUY,Female,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),92.2$,6474.45,Stayed,"California, USA"
0203-HHYIJ,Male,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),25.3$,676.35,Churned,"Florida, USA"
8670-ERCJH,Male,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),113.4$,8164.1,Stayed,"Texas, USA"
7758-UJWYS,Male,No,Yes,34,No,No phone service,DSL,No,No,No,Yes,Yes,No,Electronic check,40.55$,1325.85,Stayed,"New York, USA"
2050-ONYDQ,Female,No,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),26.0$,1654.85,Stayed,"California, USA"
7055-JCGNI,Female,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),111.95$,7795.95,Stayed,"Texas, USA"
0739-UUAJR,Female,No,Yes,72,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Credit card (automatic),53.8$,3952.45,Stayed,"Florida, USA"
4826-DXMUP,Male,No,No,35,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Mailed check,72.1$,2495.15,Stayed,"Texas, USA"
0952-KMEEH,Male,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Mailed check,98.15$,1230.25,Churned,"Florida, USA"
7285-KLOTR,Female,No,Yes,12,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Electronic check,78.85$,876.75,Stayed,"Texas, USA"
0654-PQKDW,Female,No,Yes,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Bank transfer (automatic),70.75$,4263.45,Stayed,"California, USA"
7175-NTIXE,Female,No,No,25,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),76.15$,1992.95,Stayed,"Texas, USA"
7963-SHNDT,Female,No,No,52,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Mailed check,39.1$,1982.1,Stayed,"Texas, USA"
9796-BPKIW,Male,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Credit card (automatic),69.95$,562.7,Stayed,"New York, USA"
0188-GWFLE,Male,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.05$,33.7,Stayed,"Texas, USA"
8129-GMVGI,Female,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.05$,1090.1,Stayed,"Florida, USA"
2882-DDZPG,Female,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),19.45$,227.45,Stayed,"Florida, USA"
3547-LQRIK,Female,No,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Electronic check,26.9$,1250.85,Stayed,"Texas, USA"
9137-NOQKA,Male,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Electronic check,19.2$,37.2,Stayed,"Texas, USA"
